review,rating,sentiment
"sangat tidak bisa diandalkan. pengiriman paket yang super nggak jelas. katanya paket saya di utamakan ternyata sampai satu bulan paket masih stagnan di jalan dan nggak jalan sama sekali. dicancel tidak bisa, ditunggu tidak ada kepastian. sangat-sangat kecewa. andaikan saya bisa memberikan 0.5 bintang ini mungkin itu masih terlalu banyak. jujur, kami sangat kecewa dan tidak ada kejelasan sama sekali.",1,negatif
puas bangat ama apk shopee ini,5,positif
ketahan kah paket saya karena gak ada uang masuk buat para musang sana?🤨,3,netral
semoga barang yg di beli semoa peroduk yg bagus,5,positif
goodddd,5,positif
"Shopee tolong lebih tegas menertibkan penjual. Masih ada yang kirim barang expired, ini bahaya banget. Jangan sampai ada korban lagi. Tolong seleksi dan awasi penjual dengan serius, jangan cuma kejar untung tapi abaikan keamanan pengguna.",1,negatif
ga. sayang cod buruk barang lambat sampe udh ga sebulan sampe,1,negatif
"mohon untuk cod jangan buat kurir melakukan pembatalan!!!!!! pesanan jika masih tidak di respon 1 hari, mana tau konsumen ada urusan dan terlalu sibuk setidaknya pembatalan dilakukan di hari kedua bila tidak respon saya sangat kecewa!!!!",1,negatif
bagus cepat dan praktis,5,positif
aku suka shopee,5,positif
"shopee sekarang ada malware, buka aplikasi apa aja ngarahnya ke shopee",1,negatif
"aplikasi nya bagus cuma jasa kirim SPX nya yg males , suka stuck di DC berhari"" jadi jelek mau belanja",3,netral
"Entah ini kesalahan pihak Shoope atau kurirnya... yang jelas, ini kelihatan sekali secara barang nya COD beuh cepetnyaaa... Giliran barang sudah dibayar barang luamaaaaa banget datangnya. Maaf yaa, barang yang pembeli bayar kalau langsung itu karena pembeli lagi perlu bangettt, harusnya lebih cepat dong datangnyaa...",3,netral
menggunakan puas sangat shopee,5,positif
sangat cocok untuk Anda,3,netral
"pengiriman barang sering stuck sekarang. di keterangan nya 1 hari, tapi sampai seminggu belum ada update pengiriman barang. tanggal barang datang pun ngak sesuai estimasi sekarang.",1,negatif
"Belanja di Shopee mudah, nyaman dan aman. Tetap harus dalam dalam berbelanja online teliti hal kualitas dan harga.",5,positif
"Tolong ya klo ekspedisi nya paket dan banyak di komplain jangan di pake lagi, udh byk bermasalah ilang gara gara pake ekspedisi Anteraja",3,netral
udh ga bagus skrg mah,1,negatif
"tolong perbaiki kualitas ekspedisi yang di bawah naungan shopee, spx itu lamban sekali! estimasi tiba tanggal 8 tanggal 12 masih belum smpai juga, alasannya karena mau lebaran! lebaran masih lama. klaim voucher juga cuma 10 ribu dengan masa aktif sehari, ga guna!",1,negatif
"banyak jebakan, maksudnya apa aku di arahkan aktifkan s pinjam😭😭😭, tolong kalo benar"" platform yang baik gak usah menggiring pembeli untuk mengaktifkan spinjam, terus memaksa mencairkan dana spinjam, maksud nya apa coba, kami disuruh minjam? terus bukan kami yang akan memakai dananya, alias si penipu yang akan memakainya",2,negatif
hbis lg perlu dowload klo belanja hapus. kebanyakan notifikasi.,3,netral
pengiriman Shopee sekarang sangat lambat,1,negatif
"ini shopee kalo bisa di kasi bintang ga udah gua kasihh!! kebagusan kalo di kasi bintang 1, udahmah pelayanan buruk, cod tiba2 hilang, akun kecil salah apa apa tiba tiba di banned! cuihh",1,negatif
pengiriman shope kadang juga kadang lemot pesanan sudah hampir sebulan gak sampai cepat sampei sekarang,1,negatif
buka aplikasi kok langsung disungguhi video.. sangat menggangu.. hari ini 18 Maret 2026 masih bug vidio promosi juga susah tidak bisa keluar dari aplikasi,3,netral
"mohon ketika penjual sudah instan driver pencariannya di percepat, padahal pesanan dengan request tapi lambat",3,netral
Shopee lebih baik ke untuk lagi depannya,5,positif
aduuuhh,3,netral
Hapus login verfikasi wajah. gw ga bisa login. paylatter lu ga bisa gw bayar blok!!! lu kalo mau bikin gebrakan yg benerlah,1,negatif
"sumpah kalo belum siap bikin expedisi jangan dulu deh, udah mending bubarin itu spx, dah gabisa berkata kata sama spx,",1,negatif
rekomen banget,5,positif
"aplikasi kalo buka awal kenapa harus ke iklan video, bikin berisik aja....saya turunin bintangnya....",4,positif
lambat sekali... kenapa saya buka tdk aplikasi baik...selalu kembali...dan tdk bisa pake,3,netral
belanja mudah dan cepat,5,positif
"kecewa banget sama shopee, di event 3.3 pembayaran cod untuk pulau Karimun gabisa, padahal aku juga gapernah retur paket, sumpah sih padahal udah setia banget pake shopee",1,negatif
sampai skrg menurut sy shopee yg belanja untuk terbaik online.,5,positif
"woi bahkan tuh dc di daerah Semarang, paket gw nyangkut 3 hari disana, benerin banyak yang keluhin sampe seminggu atau barang hilang, gini amat kualitasnya",3,netral
ga pake bisa koin.,2,negatif
pengiriman lama stuck di dc berhari-hari (shoope express),1,negatif
𝒎𝒆𝒎𝒑𝒆𝒓𝒎𝒖𝒅𝒂𝒉 𝒃𝒆𝒓𝒕𝒓𝒂𝒏𝒔𝒂𝒌𝒔𝒊 𝒎𝒖𝒍𝒂𝒊 𝒅𝒂𝒓𝒊 𝒑𝒆𝒎𝒃𝒂𝒚𝒂𝒓𝒂𝒏 𝒑𝒆𝒎𝒃𝒆𝒍𝒊𝒂𝒏 𝒃𝒆𝒍𝒂𝒏𝒋𝒂 𝒅𝒂𝒏 𝒍𝒂𝒊𝒏 𝒍𝒂𝒊𝒏.,5,positif
Shopee sudah bagus aplikasinya tapi sayang tiap belanja dari segi pengiriman sangat lambat tiap belanja pasti gunakan. lebih dari seminggu. jadi kalo mau belanja di shopee harus belanja barang yang tidak buru2 mau di datang kalo barang mau cepat di gunakan sebaiknya jangan belanja di shopee karena pengirimannya lambat.,3,netral
"aku ajukan pengembalian karena barang tidak lengkap dikirim malah ditolak dan akun aku jadi dilimit, tidak bisa cod. apa-apaan maksudnya? jujur sangat mengecewakan, aku udah mengikhlaskan malah di perlakukan seperti ini. sepertinya pihak Shopee memang nyuruh saya pindah ke sebelah saja deh.",1,negatif
"sy kasih bintang 1 krn sy uda beberapa kali di tipu. harusnya shoopee klo ada laporan bintang 1 lebih dari 10 orang langsung blokir saja akun nya. krn sy merasa tertipu, sedangkan akun orang itu masih jualan sperti biasa. sy complain tidak di tanggapi di kasih bintang 1 lalu protes tdk akan di tanggapi klo di kasih bintang 1 klo di rubah bintang 5 tdk akan bs kembali lagi ke bintang 1 tlong shoopee, uang sy 9,2 jt bukan uang sedikit. sy beli di tipu, padahal ratingnya toko 4,9",1,negatif
barang udah hampir Sampek bawah di pergi lagi memang binatang,2,negatif
kenapa metode cod dibatasi? padahal saya merasa tidak pernah melakukan pelanggaran,3,netral
aplikasi dongo,5,positif
iklan lu dimana mana,1,negatif
jgn lahh bikin kecewa pesanan ku kok di tunda trs,5,positif
aplikasinya sangat bagus .. saya suka belanja di sini ..,5,positif
sangat membantu untuk keperluan rumah tangga 👍👍👍👍,5,positif
SIUP ditingkat kan lg,3,netral
"kerja kaya diperbudak,,digudang masukin barang kekontener sendiri,brukelarsuruhlanjutlg udh gtu minum spx SM pngwa tia gudang harusadumulut",1,negatif
"Skarang Estimasi barang tibanya suka berubah sesuka hati bikin kesel jdi ga sesuai dg awal, kadang kn kita jadi beli krn liat estimasi tibanya eh pas udh di beli estimasi tibanya jdi berubah ubah mulu harusnya sesuai dong estimasinya kya dlu jadi enak skarg udh ga seenak dlu pengiriman malah lama pdhal udh VIP jga sama aja",3,netral
"kenapa sih sekarang kalo beli barang dishopee lebih dari 1 harus setting pembayaran lagi,mana kalo payment nya pake COD harus bayar lagi 5000,yang tadi nya murah aja nambah lagi biaya nya. biaya penanganan juga mahal banget.mulai pindah haluan jadi",2,negatif
"cape dah udh ga ke 5x nya padahal akun baru nyoba belom belanja apa² tapi kenapa selalu tiba² dibatasi aneh , daftar kasian apa orng baru mau nyoba pake shopee tp malah gtu",1,negatif
kurangi notif spam,3,netral
"harga murah barang berkualitas, tidak pernah ada masalah saat paket datang",5,positif
pengiriman lambat dan tidak ada solusi sama sekali dan tidak kunjung diperbaiki,1,negatif
"y singkat saja, BAGUS",5,positif
Barangnya bagus,5,positif
Nyari barang sudah pasti aman di shoope,5,positif
kalau caranya Gimana buka shopee ga langsung ke video & live?,3,netral
cepat sampainya,5,positif
"apk nya sbnr nya bgus ada gtw knp di aku apk nya suka eror ga tpi muncul gambar apapun di beranda nya, bolak² hps tpi msih aja gitu",3,netral
"apk nya bagus tapi bagi saya pengiriman pakenya berlangsung sangat 2 bahkan butuh waktu yang lebih dari lama,dan minggu. mohon agar pengiriman paketnya bisa dipercepat.",3,netral
kurang nya gak bisa menghapus pembelian riwayat,3,netral
"Saran dari saya, sebaiknya untuk expedisi Anteraja itu di blacklist aja dan gausah di pake, soalnya saya kalo malah itu barangnya selalu datang terlambat pake di balikin lagi ke seller dengan alasan pembeli ga dapet dihubungi, padahal saya selalu standby dan selalu on. ini bukan sekali dua kali,sering banget. sebenarnya bukan salah di expedisi nya,tapi kurirnya pada ga beres. sering banget itu,dah kapok dah pake expedisi Anteraja.",3,netral
"shopee tolong dong jangan keluar terus kata2 👉 pop up ""mohon bales saya""!!!!! seharian itu2 terus yg keluar ganggu bgt itu pop up/notif.kalau di klik larinya entah ke toko2 yg ga di follow.apasiiih 😥 !!!!ga penting!!enek tiap detik muncul 😭😭😭😭",3,netral
"bgmna dg akun saya, pdhal sering menilai shoppe yg bagus, psnn DTG juga lngsung Ku bayar dan gapernh ada penolakan / pembatalan pesanan justru dari pihak tokonya yg terkadang mmbatalkn pesann saya tanpa informasi ke saya. tapi knpa dg COD akun saya di nonatifkan. Tlong dong aktifkan kmbli. sy juga gapernh melenceng dari aturan & kebijakan yg tertulis d shoppe. saya juga punya bnyk koin kasian bgt saya kalo koin hangus untk nunggu 60 hrian lagi / apalah. trimksih . mf ya utk skrg Sy ksih ⭐",1,negatif
baru buka shopee langsung masuk ke video atau live. bikin kaget aja. tolong perbaiki kalo buka shopee ga usah langsung ke video dulu.,1,negatif
barang-barang nya sangat bagus dan saya sangat senang.,5,positif
"jelekk, mahall",1,negatif
lumayan sih,3,netral
bagus mantap josss okehh baikkk,5,positif
over all hampir bagus cuma algoritma video rekomendasi di beranda kurang sesuai bahkan sampai di luar iklan kebanyakan konten s*s tolong untuk di perbaiki.,3,netral
jelek masa prangkat ganti di blokir gara gara ganti saya akun,1,negatif
dih dikit dikit gua lagi buka google pasti muncul nya shope lalu gua main game muncul nya shope apalah dikit gak guna tau spam namanya itu mending aplikasi ini hapus aja coba dikit iklan gak guna lama juga buruk sekali,1,negatif
sekali mengembalikan produk langsung di batasi tidak bisa COD,1,negatif
saya mau apa yg saya pesan itu yg datang,4,positif
"sebenarnya aplikasi Shopee tuh bagus, kalaupun paket datangnya lama itu yang salah owner tokonya kalau ga gitu tim ekspedisi nya. cuman aplikasinya itu loh lemot banget dipencet geram aku, padahal sinyal bagus, hp juga ga jelek. buat aplikasi lain lancar"" aja, kalau masuk ke Shopee behh kudu sabar pencet fitur yang ada, kadang harus dipencet beberapa kali baru bisa. tolong dong kalau bisa dibenahi lagi biar ga lama loadingnya🙏🙏",2,negatif
saya seller saya puas kurang dengan program nya,1,negatif
"bintang 3 karena tolonglah bidang IT upgrade lagi itu shopee nya, lemot parah, kalau buka aplikasi langsung ke video terus bikin lemot dan udah keluar dari fitur video masih aja ada suaranya, ampun deh banget shopee",3,netral
semakin kesini shopee semakin aneh pelayanannya. Infinix logistik nya tidak jelas. update informasi pengiriman tidak masuk akal dalam memberikan estimasi. ini bukan kejadian bukan sekali tp berkali kali. saya dan istriku jadi korban. kemudian ditambah parah banyaknya toko online penipu didalamnya.. saya pesan tablet jasa yang datang malah merk hancdon. merk tidak jelas dan kualitas abal2.,1,negatif
"TOLONG HAPUS AJA EKSPEDISI ANTER AJA, ITU EKPEDISI PALING JELEK TTP AJA DI TERIMA SM SHOPEE ANEH DAH",1,negatif
selalu yg terbaik,5,positif
"shopeefood masa 1 detik tidak bisa dibatalkan, kan bisa aja ada kesalahan alamat",1,negatif
iklan pop-upnya ngeganggu banget...,2,negatif
aplikasi jualan atau short video sh? gak jelas banget masih juga gk di hapus,1,negatif
dan bagus sangat mudah untuk semua,5,positif
apk bosok,1,negatif
Terimakasih kembali dpt mengunduh Apl in.,5,positif
ko instalas bisa di gk,1,negatif
ditoko yg kita bisa belanja apa shopee kita butuhkan 👍,5,positif
"aplikasi biadabbb!!!!! menghabiskan uangku sajaa, setiap buka aplikasi ada aja yang mau dibeli, UANG DARI MANAAAAA!!!!!",5,positif
"aplikasi benjaa paling terbaik di semua aplikasi, cuma ini yang amanh real, banyak voucher,geratis ongkir Pula,the best. aman, lengkap dan dapat di percaya, terus tingkatkan lagii.. good luck...!💓💓💓",5,positif
lumayan sih banyak promo nya tapi bisa hbis di checkout ga kok buat pesanan,3,netral
"ini kenapa ya setiap di liat testi mau shopee,keluar terus tolong dong di perbaiki,bikin emosi aja",3,netral
apk gajelas tiba² keluar dari akun pas mau login lagi malah ga bisa terus padahal email sama sandinya udah bener,1,negatif
senang berbelanja disini.....recomended,5,positif
"belanja di shopee sangat mudah dan sangat banyak barang pilihan dan klu return juga sangat mudah,terima kasih banyak.shopee ,",5,positif
"makin ribet,.perkara gak ngasi foto ulasan di ancam di ban permanent,..egp lah,flatform sblh jebih cingcay. lgsg gua uninstall aja gausah nunggu di ban..wkwk",1,negatif
iklanny mksa bgt.,1,negatif
suka belanja di shopee pilihan pembayarannya banyak cuma sayang banget akhir² ini banyak paket ku sobek. sobeknya bukan karna nggak sengaja. ini sobeknya kayak sengaja di sobek paketku yang terakhir sampai tembus kena barangnya. barangnya dalemnya sobek mana lumayan juga. saya tipikal orang yang nggak mau ribut jadi nggak pernah saya retur. cuma agak kecewa aja. tolong dong kedepannya lebih di perbaiki lebih di hati hati juga. udah bayar biaya proteksi keamanan juga,4,positif
"sekarang shopee makin kurang baik, kalo buka itu susah lama..... bru bisa buka, apalagi kerangjang nya susah sekali di buka nya harus berkali kali tetap g bisa buka, tolong dah di perbaiki lagi.",2,negatif
shoppe tolong dong jika geratis ongkir terllu ny jangan penghantaran lama sampai 20/23 hari baru sampai.,5,positif
kenapa game beduk dan yang lain (kecuali nego neko) gak bisa dibuka pdhl udah di update juga,3,netral
mantap rizky jgn ragu toko original jaya phone terbaiks kota serang,5,positif
"keseringan muncul iklan membuat tidak nyaman, dimana mana. bahkan mau bukaa cctv muncul iklan shopee sanngaat amat mengganggu dan merugikan",1,negatif
parah bgt pengiriman lewat spx sudah lewat waktu estimasi tp dari pihak shopee nya tidak ada solusi.,1,negatif
SAKIT TOLONG DAPAT KURIR YG GA BERTANGGUNG JAWAB RETUR BARANG ORANG TANPA KONFRIMASI!!!!!!! HATI LEBIH BIJAK PUNYA KURIR,3,netral
"barangnya murah dan hemat, tapi ngumpulin koin sama main game nya bikin naik darah dan ngeselin, mana katanya tanggal sekian koinya dikurangin dasa",3,netral
gak nyangka ternyata puas,5,positif
Yg paling gak bs diterima akal sehat adalah SPayLatter + SPinjam dibekukan sementara tp sy akuin kesalahan sy krn telat bayar krn saya FAIR DAN KONSISTEN DGN OMONGAN. Sy dpt Notifikasi dr SPayLatter dinyatakan akun SPayLatter sudah bs dipakai dan kenyataan TIDAK BISA malah tetap dibekukan sementara Artinya Notifikasi cm buat pajangan ujung2 nya sy dilempar ke pendana. Knp gk brani bilang terus terang BISA DIBUKA LG ATAU TDK spy sama2 enak Pasti nanti yg balas jawaban nya gak nyambung 👇👇👇,1,negatif
"pengiriman lelet sekali semenjak j&t ga ada, paket saya di DC Surabaya nge stuck lebih 1 minggu, tiba di Makassar salah jalur tambah waktu lagi buat di antar, pas di penyortiran terakhir paket saya malah di return, padahal saya butuh sekali paketnya, kecewa berat gw pengalaman terburuk dari shoope, emang ya Tokopedia the best",1,negatif
CEPET!! KIRIM PAKET GWEH WOI,1,negatif
aplikasi nya cukup bagus karena disitu aku bisa mendapatkan focer,4,positif
jadi nya aplikasi makin lemot,1,negatif
cs bilang bisa kembali kan dana itu palsu,1,negatif
kebutuhan. jual beli.. dan memudahkan mendapatkan memudahkan,5,positif
"paket sering nge stuck, makin lama pengiriman barangnya makin lambat. paket bahkan bisa nge stuck seminggu",3,netral
"sumpah kesel banget pas login Shope tertulis tidak ada internet, padahal pakai Wi-Fi aman aplikasi lain aman udah coba cara lain tetep sama udah berapa kali kek gitu kesel banget tolong dong benerin",1,negatif
shoppe tolong dong jika geratis ongkir penghantaran ny jangan terllu lama sampai 20/23 hari baru sampai.,5,positif
pengirimannya banget lamaaa 👎🏻👎🏻👎🏻👎🏻,3,netral
jasa kirimnya lemot 🤨🤨🤨,1,negatif
"shopee,kenapa konpensasi ada paket harus ada niminal belanja sih,olshop sebelah bebas gak harus keterlambatan nominal belanja",3,netral
lebih bagus lagi pilihan nya,5,positif
sangat membantu dan sangat bisa di percaya untuk berbelanja online,5,positif
"top dan mudah, si Orange cepat",5,positif
"Dear dev, if you can added dark mode to happy ui, i'll be shopee",3,netral
Pengiriman selalu terlambat dari estimasi waktu! sangat terlambat!,1,negatif
"Kocak pengiriman Sekarang, Pesanan Gua dari Lampung Kebengkulu udah Seminggu gak sampe-Sampe Pas gua Chat CS nya di Cek barang Ternyata Paket Gua d KOSAMBI, Kocak Bet ngapain Mampir Kesono malah kita diminta menunggu 3-5 Hari lagi 🤣 Konyol / tambahan skerang 15/03/2026 , pesanan gua dari 10/03/2026 stuck di surabaya sementara estimasi waktu surabaya bekasi 1 hari gua malah di minta tunggu sampe tanggal 18 🤣 ntar kayak post diatas ditunggu2 tau nya ZONK , gak ada persiapan dan perbaikan ni!!!",1,negatif
