text,true_label,pred_label
ngeselin buka apk langsung masuk vidio short kebanyakan konten sampah ditambah ada beberapa unsur 18+,0,0
2 kasih bintang saya karna pengiriman sangat lambatttt,0,2
ngumpulin abis. seminggu di ambil game capit sialan ga nyampe semenit koinnya ga niat ngasih koin mah ilangin aja koin Shopee nya ga guna juga. asu,1,2
bgus bgt,2,2
gk bisa di buat beli padahal udah gw kasih nomor tapi kok gk bisa gimana sih shope,0,1
pengiriman estimasi Kendala tidak sesuai tanggal,1,1
"Duh kenapa yaa shopee tu pengirimannya lama banget dari tanggal estimasi, kurirnya jugaa gada konfirmasi buat antar pesanan, muakk bangett..",0,0
"pengiriman 3hari lama,. biasa spx sampai sekarang 5-7 hari. tolong di restart ulang pengirimannya.",1,1
"ya allah plis hilangin iklan Shopee soalnya dia ganggu aku download video,ini kapan mau selesai kalo gini?! -9999⭐️",0,0
ribet Pling pusing bgt mau kembali ke akun jadul susahnya minta ampun.,0,0
selain bisa berbelanja di aplikasih ini ternyata bisa juga meminjam uang. semoga aplikasinya ga ada bermasalah saat peminjaman dan pembayarannya,0,2
"Banyak promonya ,bagus free ongkir,free pengembalian barang.",2,2
Saran supaya cs bisa digemari. ekspedisi. Untuk mengurangi complain. Karena tidak ada ekspedisi yg bagus merata. Daerah A ada SPX paling disukai. Daerah B Ada JNE yg memilih Daerah C ada Ninja yg paling gesit.,1,1
overall bagus sih ya.. wkwkw.. tapi.. sering error anjay.. gua beli kacamata.. pas beli clown nose mlh error.. perbaiki bug kyk gt loh shoppe,2,2
"tolong deh pintar² ajak kerja sama, ini spx gk guna sama sekali!!! kurir di situ cuman orang² yang gk niat kerjaaa. udah berapa kali beliii kendalanya tetap sama kurirnya, dulu waktu masi sama jnt gk kayak gini. kurir ngechat kayak di bales ehh ujung² paketnya di balikin karena pembeli gk ada di tempat. padahal kita nunggu paket itu. adalagi kurirnya bahkan gk kasih kabar apapun tiba² paketnya udah di returr kalau udah gini terus orang² gk akan lagi pake shopee njir",0,0
mari rame rame uninstal aplikasi SHOPEE karna makin kesini kebijakan nya semakin memberatkan pelanggan. potongan ongkir di hilangkan malah di tambah biaya penanganan khusus yang biayanya 2kali lipat dari harga barang yg kita beli.,0,0
👍 good..,2,2
Akhirnya ada chat dengan kurir diaplikasi shopeenya bukan kurir yg ngechat di wa saat pesanan akan diantar ke rumah jadi bisa mengetahui ada kurir yg curang paket sudah masih tapi dibayar dimintain biaya mana waktu itu yg nerima tetangga lagi,2,2
tolong di kondisi kan masa aku beli barang sampai 2 minggu blom hampir,1,1
dan kesini barang nya makin bagus makin amanah😇,2,2
hapus hp shopee yg mengangu penguna iklan,0,0
aku suka blanja di shopee,2,2
banyak iklan gak jelas,0,0
mantap aplikasi nya,2,2
"saya masih berpendapat bahwa Shopee msh yg terbaik walau iklan iklannya cukup menjengkelkan, dan satu lagi shopee yg tidak konsekuen ""DAPATKAN VOUCHER 10 RIBU JIKA BARANG TIDAK ada PADA TGL..."", tetapi yg SAMPAI orderan malah dihapus dan dibatalkan sepihak oleh shopee karna barang yg dijanjikan tidak ada kejelasan.",1,1
"banget, Bagus selalu mempermudah",2,2
selalu di hati ❤️❤️,2,2
"semenjak kurir shopeefood orderan nya double dan lebih, kirim makanan jadi lama banget, padahal udah pake standart",0,0
shopee terlalu membela pembeli.,0,0
kak napa di akun saya tidak bisa COD lgi dan selalu salah alamat nya . gimana sih nich,1,1
iklan nya banyak bgt njir di apk lain,0,0
"please, setelah upadate system di Realme C51, sekarang aku nggak bisa upload video di shopee video. tolong bantuannya.",1,1
semoga makin maju dan lebih banyak lagi promonya,2,2
"maaf saya ngasih segitu soalnya pesanan terlalu lama baget pake spx,tidak sesuai animasi pengantaran di aplikasi tgl pengiriman tgl 7 yampe tgl 9/10 lama baget lebih dari seminggu",0,1
alhmdulillah sangat membantu,2,2
tolong kembalikan menu blokir pengguna / pembeli ini sangat kembali supaya pembeli yg reseh tidak bisa order penting ke toko kita.,1,1
lama2 mlas sma belanja disini waktu pesanan datang tidak ada pemberitahuan dari kurir tahu2 barang udah di balikin ke pengirim udh cpek tunggu lama2 tau2 pesanan udh d kirim blik,1,1
"maaf saya kasih sejak bintang 3. saya pengguna setia shopee penilaian 2020. sekarang saya jengkel, tiap buka aplikasi shopee selalu langsung ke pidio kalau gk ke live. sama aplikasi jalan nya lelet kadang eror.",1,1
jossssss,2,2
"selalu mapnya banyak yang ngawur, dan g ada perbikan, g bisa d komplain, layanan service customernya g jalan, drivernya banyak yg g beres dan g bisa d komplain, mesen instan driverny d kasi someday sehingga paket saya d bawa keliling2. parah",1,1
tolong masalah pengiriman di perbaiki. sudah beberapa kali estimasi pengiriman jauh banget dengan estimasi awal.,0,0
mendukung sangat belanja online,1,1
ada vocer gak guna hiasan aja. tipu2,0,0
kurirnya lama estimasi juga gak pernah tepat waktu,1,0
sering ada diskon,2,2
shopee👍👍👍👍,2,2
ongkir nya mahal harga 16 ribu sesuai 47 ribu tapi bagus barang datang jadi kok,1,1
tak panggil tak panggil jemput Mulu keamanan gosip,2,2
suka bgt 🤍 you ilove,2,2
"ok, jangan lemot dooooong, masih lemot aja nih, buat belanja bagus, pesan makanan ok, cuma lemooot....",2,2
punya cod ngk bisa gw padahal akun baru,1,1
"Barang tidak sesuai dgn gambar ya, jasa kirim mahal , barang lama banget yampe nya.parahhh",0,0
"komunikasi dengan penjual sulit karena durasi video dan besarnya video dibatasi, banyak penjual yang menggunakan balasan chat ai yg tidak sesuai pertanyaan kostumer. Promo ga beneran cuma marketing, loading page lama sering ngelag",0,0
bayar paket,2,2
"sangat kecewa sekali sekarang dengan jasa pengiriman shopee ini. kurir spx hulu, kami sini kec. hulu gurung, kab. kapuas tempat kalbar. sangat mengecewakan pengantaran lama punya saya sudah satu minggu belom di antar pas di tanya ke kantor suruh tinggalkan nomor resi dgn nomor hp itu pun gak ada komfirmasi apa pun. tolong pihak shopee perbaiki lagi spx anda karena bukan saya sendiri korban begitu semua orang sini kecewa semua",0,0
"hp+nomor lupa akun saya,karena saya hilang/tidak aktif bagaimana saya login kembali ke akun saya",1,1
"dari tanggal 18 pengiriman sampai sekarang tgl 26 blom jga Dateng barang, padahal pengiriman dari ogan komreng ulu selatan,bisa²nya scekend simpen ,mantap Menyala shopee👍👍",0,0
shopee emang keren,2,2
gratiss ongkir menarik,2,2
"shopee food tambah payah ,3 jam makanan baru sampai .pakai sistem double order tambah payah",0,0
Shopee sangat kurang untuk pelayanan return,0,1
bobrok,0,0
aplikasi cuman bagus nya lelet aja paket nyampe,1,1
shopee mantab aku suka banget joss shopee,2,2
iklan dimana-mana padahal sudah download. di MARUK,0,0
"sering pas lagi pencarian barang yang diketik apa tapi yang muncul selalu sering cuma sekali dua kali tapi iphone,bukan seperti itu",1,1
iklanya palsu...gak sesuai sama aplikasi. tahunan pake shopi ..spinjam malah di bekukan berbulan²..kehabisan dana apa bagimana...perusahaanya.sangat-sangat kecewa,0,0
kecewa aku ng bs cekout barang lg pdhal kl mau belikan liatliat dl itu jg pulsa melulu kek ongkos ke pasar,1,1
saya sebagai penjual kecewa.. barang yang saya kirimkan tidak sesuai dengan yang di balikkan.. alasan Shopee membatalkan pesenan yang sudah saya kirim.. yang lebih parah nya lagi barang yang dikembalikan tidak sesuai dengan yang saya kirim.. sudah buat laporan.. sudah kirim semua bukti foto barang yang saya kirimkan begitu juga foto barang yang dikembalikan dari saya.. laporan ditutup tanpa mengembalikan dana dari Shopee sepihak!,0,0
sangat cocok untuk Anda,1,1
"kenapa di shopee aku payletter tidak bisa dibuka? padahal denda di bayar, bikin telat aja. ud 2 hari nggak bisa d buka. bikin kena mau aja!!",1,1
masalah tentang co GK bisaa pake voucher padahal akun baru di buat,1,1
ngelag woeeeeeeee 😭,0,0
"kenapa tiba tiba apa peringatan akun saya di blokir dibekukan sementara, semua ulasan saya ratting nilai, paylater lancar ga ada kendala tepat waktu jauh dari jatuh tempo 1 bulan lagi sudah lunas aneh gajelas emang",1,1
"di bikin kecewa sama aplikasi shopee, ketika saya mau co, gabisa pembayaran lewat cod, parah padahal sebelumnya saya co barang, cuma barang nya ga Dateng2 alhasil dapet notif, barang kamu sudah dikembalikan ke pemilik penjual, nah pas ketika saya mau co lagi itu gabisa metode pembayaran, padahal itu kesalahan dari penjual dan kurir nya, karena barang saya ga sampai",1,1
konfirmasi Shopee nya suka menjadwalkan ulang pengiriman tanpa kurir customer,1,1
jangan ngadain event kalau belum siap,0,2
"Shopee sekarang udh tidak Aman lagi. banyak oknum"" yang curang. Dan pengiriman pun sekarang banyak yg gak amanah. sedangkan biaya admin Dan lainnya naik terus. mau pindah ke expedisi lainnya aja. biar gak boncos gara"" paket di tilep terus sama oknum kurir yg nakal",0,0
"TOL0L (tolong) untuk pihak ekspedisi SPX jangan terlalu di push kerja kebanjiran paket sementara kekurangan tenaga kerja jadinya paket ga dikirim"" lebih seminggu kadang sebulan jangan maruk amat spx mulu ada banyak opsi pengiriman tolol sekali lagi diperbaiki ya",0,1
Harusnya shoppe tu kalau ada kurir mau nganter paket dicantumin wa kurirnya dipengiriman pengantarnya. jadi kita tau kurir mana yang mau dateng kerumah. Enggak harus nebak2 kurir mana gitu.,2,0
"sebel banget sekarang belanja di shopee kalo ada barang yg PO sekarang produknya, tidak di note sudah baru ketahuan pas udh di co😡😡",1,1
"gua pesen makanan susah banget yg driver , makan nya shopee jangan suspend driver kalau begini kau juga dapet kehilangan cs",1,1
Sangat Puas Dengan Pelayanan Dan Produknya Sllu Sesuai😍 Smoga Makin Amanah Yah🫶,2,2
pengiriman cepat memuaskan bgt yg pastinya,2,2
"jujur semua kecewa min dengan kinerja spx, terutama spx masa pulau. barang stuck berminggu"" ahirnya retur. bikin kapok yang belanja. barang lagi di butuhkan bgt. kinerjanya di betulkan lah spx luar selalu mengulangi kesalahan yg sama.",1,1
shopee sangat membantu sekali ..,2,2
aplikasi GK sangat berguna,0,0
"jelekk, mahall",0,0
sering aplikasi padahal jaringan bagus... lemot sok berat bener....,0,0
belanja dishopee menyenangkan,2,2
shopee semakin semakin lama parah !!,0,0
"waktu estimasinya kok di undur teruss, biar apaa",0,0
sangat puas belanja dishopee,2,2
aku suka sama aplikasi ini tapi dia gk bisa COD,2,1
"tolong hapus seler kirim jual barang gak sesui contoh beli mata gergaji yang di yang mata Bor,... performa apknya bagus, respon nya baik",2,2
kurir spx gajelas semua,0,0
parahhh... beli barang sdh PO lama2... pas pengiriman belum melewati estimasi tiba malah batalin sepihak... gak ads tanggung jawab lagi... chat cs jawabannya maaf maaf terus.. yang dibutuhkan pertanggungan jawabnya.. klo gni user yang jadi korban,0,0
sangat menyukai belanja dishopee aman cepat dan dapat dipercaya,2,2
APLIKASI BURIK,0,0
tolong besarin server sudah terlalu berat dan lemot sekali. Semoga sukses selalu,2,2
tolong update no telpon kurirnya belakangan ini paket datang tidak sesuai estimasi yang ditentukan.,0,0
"dengan shopee belanja jadi mudah, hemat",2,2
"parah penyiksa drivernya, aplikasi",0,0
"tgl 25 pesanan tiba di dc semarang, tgl 26 tidak ada pergerakan, tgl 27 CS baru akan menegaskan pengiriman. infonya jika barang belum sampai tujuan pada tgl 27, pembeli bisa klaim voucher, tapi ternyata ada minimal belanja untuk menggunakan. termasuk penipuan bukan? jika tidak mampu berikan kompensasi ya tanggung jawab. tapi CS menganggap termasuk 27 belum tiba di tujuan, masih normal belum tgl terlambat. dikomplain lagi, malah nyuruh nunggu 4 hari lagi. apa perlu menempuh jalur hukum?",1,1
untuk pengiriman seharusnya ganti otomatis kalau pengiriman yang tertera gak respon dalam 1 hari,2,2
mantaf sopee,2,2
terimakasih shopee. saya sgt puas belanja di shopee. sudah langganan bertahun tahun. aplikasi terbaik sepanjang masa.,2,2
"untuk aplikasi nya sih baik-baik aja, saya juga sering belanja di Shopee, TAPI KNP SIH IKLANNYA NYEBELIN BANGET??? udah paling lama, sering masuk ke aplikasinya sendiri walaupun kita ngga mencet, 🙏🏻 aku udah nahan buat ngga komentar kaya gini tapi lama kelamaan ganggu, apalagi yang mencet sendiri, jadi mohon buat pihak yang bertanggung jawab untuk menyelesaikan masalah tsb jujur",1,1
belanja Shopee di sangat memuaskan,2,2
"punya cod, ngk bisa gw padahal akun baru",1,1
bisa di beri nomer kurir pengirim seperti aplikasi sebelah biar bisa menghubungi kurir sudah beberapa kali paket di bawa kurir tapi 2 hari baru sampe rumah Yo opo lah kesuen,2,2
"saya edit ulasan saya...dari 100 persen saya pesan barang hampir 60 persen mengecewakan saya,banyak barang yg rusak,tdk bisa digunakan apalagi HP sangat2 merugikan saya, produk yg dikirim palsu terutama yg harga murah, seharusnya COD itu bisa di sementara dulu,tapi berhubung tdk ada keterangan chek dulu ya terima nasib...saya sarankan Shopee harusnya tertibkan penjual yg tukang tipu seperti ini...ada saluran barang bisa dikembalikan tapi ribetnya minta ampun... check saya orang yg malas ribet.",0,0
bagus bangett mana murah murah lagi terus jarang iklan pokoknya mantap dehh gaysss,2,2
barang jarang gk sesuai deskripsi 🫠,2,1
Uninstall aja lah banyak PHP nya Males mau jd pelanggan juga gak ada prioritasnya....gak kayak si ijo yg sebelah dia masih mempercayakan ke saya dlm berbagai hal apapun di permudah.,0,0
online na mah shopee jago nya di pokok,2,2
belanja dengan banyak kemudahan mulai dari electronik seperti AC dan printilan kecil seperti kepala kran air dan lain lain sehingga kita tidak harus keluar rumah belanja..sungguh hemat dalam pengeluaran untuk kebutuhan primer dan sekunder..,2,2
ok pesan nih Slalu berbah harga Bru kenapa 1 x pesan 2 tmbah naik hrga nya dn sekrng susah cod nya lgi,1,1
"parah lambat semua dimulai dari respon,proses dan jangka waktu pengiriman barang nya sangat sangat lambat.",0,0
shopee itu aneh.pelapAk menjual barang2 palsua.masih d lolosin.. kecewa.takut kena sama orang lain.ada korban lagi,1,1
"aplikasi nya bagus, tapi klo saya buka aplikasi lain dan iklan saya teken x tiba tiba saya masuk ke aplikasi Shopee tolong ya saya cape bolak balek aplikasi sampe kesel saya, padahal ke lagi enak di aplikasi itu tiba tiba iklan Shopee baru itu saya aplikasi Shopee padahal saya gk teken aplikasi Shopee tiba tiba ke aplikasi Shopee sendiri tolong ya!!.",1,1
verify error terus,0,0
sangat baik#RatuWastutanu95,2,2
nyari shopee fod pesen driver seabat,0,0
"Ekspedisi Dari Shopee Sangan Buruk SPX Kalau Gak segera Di perbaiki pelayanan Antar Paketnya, Jangan Kaget Kalau Nanti Pada Beli Di Aplikasi Lain. Sangat Sangat Buruk Pengiriman Dari SPX ny.",0,0
kecewa gk semua cod di bisa barang,1,1
bagus belanja tapi sebelum belanja harus membaca review terlebih dahulu supaya barang yang kita inginkan sesuai harapan.,2,2
"Shopee tu gatau knp kikir bgt klo masalah iklan. maksa bgt, ampe bikin kesel gue. padahal secara ni apk ud famous, ud gede, even kalau beli HP baru aja ud ada di apk, tp knp iklan mulu seakan-akan lo cari peminat. hadeh",1,1
"tolong shopee jgn hapus ubah alamat pesanan yg sudah di kemas, terus masih ada ""ubah alamat"" sekarang cuma salin alamat doang klo misal pesanan salah alamat dulu sudah di bayar gak bisa ubah alamat malah susah",0,0
"pengiriman sangat lamaaaa ,kurir sangatt lamaaa ,pokoknya nga one time ,ga wortt itt ,ngaretttt ,",0,0
"pengiriman nya sekarang lama, gajelas juga, mending di apk sebelah",1,1
pesanan saya tidak estimasi dengan sesuai sampai sekarang belum juga sampai,1,1
Aplikasinya user Juga dan Pengembalian Dana friendly Cepat.,2,2
mantaaaaa\p,2,2
pihak shopee yang terhormat tolong itu cantumin nomor kurir kaya apk sebelah kalo kaya gini susah mau ngecht ke kurir nya jga kebanyakan kurir nakal paket suka di keep duluan sama dia sdngkan saya butuh paket lah ini bukan sekali dua kali dia keep tapi keseringan dan saya gabisa komplain karna gaada nomor kurirnya tolong banget update biar ada nomor kurir nya,1,1
"pesanan selalu di tunda"" pengantaran sampai 2 kali di tunda",0,0
sbelah pakai shoope untuk belnja krna pakai apss jangan aja lebih lancar gak delay kaya shoope,2,1
enak blanja lewat sopi,2,2
"ini aplikasinya bagus banget tapi minus nya banyak toko yang ga amanah, saya sudah beberapa kali mendapat toko yang tidak amanah dan tidak bertanggung jawab contoh nya hari ini, ini pertama kalinya saya komplain, yang dong admin shopee di telaah lebih lanjut toko tolong tidak amanahh sebaiknya di hapuskan",1,1
diblokir device saya jangan kak,1,1
punya kurir gak amanah tolol lagi,0,0
"semoga min sy baru kali ini mengalami kendala di blanja online yg pihak jasa kirimnya Lelet,,, paket sdh lebih dr estimasi blm dateng juga sorry admin bisa memahami & bisa kasih solusi ke pihak jasa kirim agar kedepanya bs lebih baik trimakasih",1,1
bebalik ngeleg setiap di buka pasti gampang lagi,1,1
Saya langganan belanja 95% semuanya dari Shopee dari sejak tahun 2018 s.d sekarang. Keren biaya layanan sudah dikembalikan dengan tarif semula. dengan begini semangat lagi belanja di Shopee. Shopee is the best pokoknya. pertahankan kepuasan pelanggan.👍,2,2
tidak saya kenapa bisa belanja lagi di shopee?,1,1
Upload versi terbaru,2,0
sangat membantu beli apa yg kita mau tanpa kluar rumah,2,2
lemot parah,0,0
tapi soppy mau coba beli lewat baru tp blm sampai mungkin Krn dekat lebaran ya,2,2
keperluan bermanfaat dan membantu sangat sehari hari,2,2
Sangat Terbantu sekali dengan aplikasi Shopee Indonesia 👍👍👍,2,2
aplikasi nya bagus aman perfect cuman sy aja yg jahat,0,0
"giliran cod cepet giliran ga pesenan cod lama banget datengnya,",1,1
"tidak lengkap lagi kurang di shopee ni ,jdi lh mulai pencarian suka blnja onlain...😡🙄",1,1
